Institute_Type,Do_Not_Call,Secondary_Business_Unit_Id,Parent_Guardian_Email,Major,Company_Website,Postal_Code,Sales_Campaign_Id,Resume,Solution,City,Company_City,Contact_Person_Email,No_of_Work_Experience_Year,Highest_Qualification,EduCLaaS_Account_Manager_Name,UTM_Campaign,Lead_Status,Phone_Number,Date_of_Birth,Contact_DB_Status_Id,FIN_Number,Last_Name,Company_Size_Category_Code,Contact_Source,Address_Line_1,Contact_Owner,Secondary_Business_Acc_Mgr,Company_State_Region,Company_Owner,Cilos_Substage_Id,Industry_Sector_Id,Company_Address_Line_1,UTM_Medium,Company_Name,Company_Phone,Country_Id,NRIC_Number,Website_URL,UTM_Source,Contact_Type_Id,Company_Postal_Code,Industry_Group,Address_Line_2,Primary_Business_Unit_Id,Race_Id,Primary_Business_Acc_Mgr,Job_Title,Managed_Contact,Country,Personal_Email,Current_Income_Yearly,Industry_Sector,First_Name,Company_Code,Sales_Region,Company_Linkedin_URL,Company_Facebook,Agentic_Type_Id,Parent_Guardian_Contact_No,Facebook_Id,Referrer_Address,Viber_Number,Sponsoring_Entity_Id,Company_Domain_Name,Industry,Referred_By,Lifecycle_Stage,State_Region,Mobile_Phone_Number,Parent_Guardian_NRIC_Passport_No,Employee_Range,Company_Notes,Company_Segment,WhatsApp_Phone_Number,Company_Address_Line_2,Annual_Revenue,Nationality_Id,Company_Status,CILOS_Life_Cycle_Stage,Salutation,School_Attended,Desired_Quarter_Intake,Company_UEN_Registration_No,Company_SSIC,Contact_Person,Next_Activity_Date,Partner_Type,LinkedIn_URL,Career_Level,Curation_Id,Referrer_Name,Referrer_Email_Address,Job_Classification,Current_Designation,Company_Email,Marketing_Campaign_Id,Solution_Group_Id,Work_Email,Contact_Notes,Passport_Number,Channel_Ref_Id,Linkedin_Handle,Company_Id,Residence_Status_Id
HigherED,0,0d17270d-ed16-4a90-8a49-fb9057354f54,parent60@example.com,"Computer Science",https://company60.com,50000,26175ad0-7815-45c7-b983-cec06c51d0f9,resume60.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager60@company.com,15,Diploma,"Account Manager 60","Campaign 1",New,033746872,1983-09-03,dc647a26-76e3-445f-bfa2-156b70c77b78,FIN60,Test60,Small,Marketing,"Street 60",Value_Contact_Owner_60,Value_Secondary_Business_Acc_Mgr_60,KL,"Owner 60",8da7f95e-0836-4aa5-bcc0-db0b5dfca36c,f782e528-5328-4596-a3fc-0d21c59c208c,"Company Street 60",CPC,"Company 60",035555932,e0fa8a67-6f10-4801-a54c-8fe7d050b0fd,NRIC60,https://company60.com,Google,b191e769-6873-4986-8deb-7d8e8ee63037,50000,Private,"Block 60",49549b89-7cf8-40d7-b4f8-33efbd62a352,bdb9ea0d-49ef-4d82-b1a8-bba7774d0b23,Value_Primary_Business_Acc_Mgr_60,Engineer,0,Malaysia,user60@example.com,80237,Value_Industry_Sector_60,User60,C60,Value_Sales_Region_60,https://linkedin.com/company/60,https://facebook.com/company60,94986f42-f315-4ee1-8b0d-086ccb9b98ab,0116208190,938550af-83aa-49b6-987b-de0ea5ae66f7,"Ref Address 60",0171366973,70e68ee8-dd02-4d2e-b7e4-b062b3bfd232,company60.com,Technology,Value_Referred_By_60,Prospect,KL,0157217790,PP60,1-10,"Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. Company notes 60. ",Corporate,0123983775,"Company Block 60",205970,75e5de7f-ad40-4e2f-be2c-2bb58bb5b708,Active,Value_CILOS_Life_Cycle_Stage_60,Mr,"Test University 60",2025-Q1,UEN60,SSIC60,"Manager 60",2026-03-04,Partner,https://linkedin.com/in/user60,Value_Career_Level_60,2a055856-394e-4bde-a804-8d9c8c3cbea1,"Referrer 60",Value_Referrer_Email_Address_60,IT,Junior,contact60@company.com,470ef4b6-6b77-4355-81bb-f66e8e460a52,2912c1e8-db34-4d19-8bab-83c2d3548d38,work60@example.com,"Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. ",PASS60,4f2bf070-ec36-4191-bfdc-34f4c944baed,handle60,de587267-7e6e-4313-9f81-86edeedfb6dd,f780280b-dedc-4731-8478-ee0d5bcc2cec
Training-Institute,1,a2ccc490-e8ac-4c67-aa92-ef1d4bf87fb7,parent61@example.com,Business,https://company61.com,50000,ac0e3bea-6fa8-4e72-91dc-7b18514876f0,resume61.pdf,"Solution B","Kuala Lumpur","Kuala Lumpur",manager61@company.com,5,Degree,"Account Manager 61","Campaign 2",Working,038473517,1994-08-24,afc4404c-f6e3-49da-b28c-cdc74b4531d1,FIN61,Test61,Medium,Sales,"Street 61",Value_Contact_Owner_61,Value_Secondary_Business_Acc_Mgr_61,KL,"Owner 61",219901f1-ff3b-467b-bf76-13c8d6d50a35,b998c567-8f90-430d-befe-1725ac322ddb,"Company Street 61",Email,"Company 61",038948330,87bb4ef2-93a5-4cf1-a5af-8dc327d44536,NRIC61,https://company61.com,LinkedIn,78017548-ee87-48ea-bf24-57048559f3d7,50000,Public,"Block 61",e84ef7e0-ad90-402f-af9e-a9cdc4fb061d,d425eccf-5553-4263-abfd-17c0489c4d47,Value_Primary_Business_Acc_Mgr_61,Analyst,1,Malaysia,user61@example.com,56626,Value_Industry_Sector_61,User61,C61,Value_Sales_Region_61,https://linkedin.com/company/61,https://facebook.com/company61,163622d3-af1d-4b4e-a93a-3bf7b7aa1c0d,0182865968,491afbee-17b0-4a2d-a631-986c743f1bfc,"Ref Address 61",0198572072,9cfd0c05-5058-4b12-8043-a1fd8343c350,company61.com,Finance,Value_Referred_By_61,Lead,KL,0156211449,PP61,11-50,"Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. Company notes 61. ",SME,0113236727,"Company Block 61",481813,3abaff39-a152-4af5-ac00-3af59c33eba6,Inactive,Value_CILOS_Life_Cycle_Stage_61,Ms,"Test University 61",2025-Q2,UEN61,SSIC61,"Manager 61",2026-03-04,Reseller,https://linkedin.com/in/user61,Value_Career_Level_61,e4d81e0a-d462-4c16-a3a8-004c1572ab60,"Referrer 61",Value_Referrer_Email_Address_61,Finance,Mid,contact61@company.com,1fb3951d-3203-464e-9edc-c2f8afb3037a,4b319943-19d9-4bbe-bd1e-d4582002c45b,work61@example.com,"Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. ",PASS61,f9011c60-eee1-4f1a-ade0-2beb975795f7,handle61,ea8c77f3-2cfa-4b15-8cfc-24c6c2de7c08,9d02b016-f580-4b29-b1c8-195e21b9db05
HigherED,0,0dbaa6fb-4358-400b-af9a-78563b93703a,parent62@example.com,IT,https://company62.com,50000,8d9fcc37-7274-4ae0-a148-b2d16bb78372,resume62.pdf,"Solution C","Kuala Lumpur","Kuala Lumpur",manager62@company.com,0,Master,"Account Manager 62","Campaign 3",Nurture,033657175,1980-02-09,992b72e1-4b80-4683-ba0c-70837d929023,FIN62,Test62,Large,Purchased,"Street 62",Value_Contact_Owner_62,Value_Secondary_Business_Acc_Mgr_62,KL,"Owner 62",b9f675a1-848f-44c8-a7b5-36f30eede2a1,d1d71614-f543-4c2d-9189-f34828f24bc3,"Company Street 62",Organic,"Company 62",033961126,6f42770f-862b-4f88-a3a9-63b45deb8c20,NRIC62,https://company62.com,Facebook,e76498f5-d97d-478d-a0fe-ff9cc97869d2,50000,NGO,"Block 62",4a6316e1-e814-4d1a-a78f-58a3c8ba6757,7b95fc68-678e-4a28-93f8-a9976c85a1a7,Value_Primary_Business_Acc_Mgr_62,Manager,0,Malaysia,user62@example.com,49267,Value_Industry_Sector_62,User62,C62,Value_Sales_Region_62,https://linkedin.com/company/62,https://facebook.com/company62,18012507-3333-4648-b1ad-0b9c91ebc64e,0130993493,60476255-8043-4894-8775-b6489c7b6aba,"Ref Address 62",0122764413,79ebf855-ea3f-4248-8090-50515cfe07db,company62.com,Education,Value_Referred_By_62,Customer,KL,0135379912,PP62,51-200,"Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. Company notes 62. ",Government,0199915689,"Company Block 62",486913,c5bd9aa9-cf91-45ff-9ba2-94967026f061,Active,Value_CILOS_Life_Cycle_Stage_62,Mrs,"Test University 62",2025-Q3,UEN62,SSIC62,"Manager 62",2026-03-04,Direct,https://linkedin.com/in/user62,Value_Career_Level_62,d8e27138-80f5-4a0a-bb97-c19b69e631cd,"Referrer 62",Value_Referrer_Email_Address_62,Sales,Senior,contact62@company.com,7bcdf393-380e-44f9-b7b7-dc112705da46,297ec741-64b2-426a-9e3c-ba3871492056,work62@example.com,"Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. ",PASS62,338b72c2-14e3-4d05-8094-cc83baf09259,handle62,9c220158-1d64-45d0-bf70-cdf2b31782f0,7e3f05b5-77bf-4bac-9a0c-0f0f764db5e7
Training-Institute,1,915b68d7-a0b0-4d5a-9c7b-170910ed06aa,parent63@example.com,Engineering,https://company63.com,50000,e17dd077-c450-41ab-96bb-74325e36b4d2,resume63.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager63@company.com,15,PhD,"Account Manager 63","Campaign 4",Converted,035810785,1982-06-19,b26c0c21-0a47-41bb-bfbd-7c4177fde494,FIN63,Test63,Small,Linkedin,"Street 63",Value_Contact_Owner_63,Value_Secondary_Business_Acc_Mgr_63,KL,"Owner 63",2ef98397-1ead-42ff-9f58-bb477d4e201e,902d65f1-82f3-4c5f-b909-9d3e6190ccd4,"Company Street 63",Referral,"Company 63",031528306,c40fca8e-ce47-43fb-9159-63907c8c4c0c,NRIC63,https://company63.com,Direct,8b478657-c33c-40fe-80ed-a82fe9c363da,50000,Private,"Block 63",e48336d4-e0e6-4f7a-b5c0-df85e4ae7930,93801c5e-9b41-4d9b-b970-ed71318a65af,Value_Primary_Business_Acc_Mgr_63,Developer,1,Malaysia,user63@example.com,37905,Value_Industry_Sector_63,User63,C63,Value_Sales_Region_63,https://linkedin.com/company/63,https://facebook.com/company63,51639017-5b3f-4008-a734-e60a0f6ad67b,0133280863,1e095b83-3c37-4129-bffd-a7e552e14437,"Ref Address 63",0156860477,9094a3ce-0fec-4c9c-b499-fc0ba5d5cfb3,company63.com,Retail,Value_Referred_By_63,Alumni,KL,0125970299,PP63,201-500,"Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. Company notes 63. ",Education,0112103902,"Company Block 63",301016,9a0d7ee1-aad6-4ec3-9cda-7d4f30ea9720,Inactive,Value_CILOS_Life_Cycle_Stage_63,Dr,"Test University 63",2025-Q4,UEN63,SSIC63,"Manager 63",2026-03-04,Partner,https://linkedin.com/in/user63,Value_Career_Level_63,0147582d-01ec-436c-a06c-949d2b8db9e3,"Referrer 63",Value_Referrer_Email_Address_63,Marketing,Lead,contact63@company.com,e1487738-7ca8-4652-984a-8ff333016daf,22373384-b863-4237-b4e7-09649023fee9,work63@example.com,"Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. ",PASS63,e1ae55f9-b9b8-49be-974a-d13b50c83402,handle63,e7f5be25-e78c-4090-a19d-cadec4bec8da,1ef89b48-0653-4a20-914a-46f3b4ab311b
HigherED,0,ccf09f2f-559a-4197-8f8d-b3b7c4cc5837,parent64@example.com,"Computer Science",https://company64.com,50000,37b98250-55de-42fb-8835-aa45caec1f19,resume64.pdf,"Solution B","Kuala Lumpur","Kuala Lumpur",manager64@company.com,12,Diploma,"Account Manager 64","Campaign 5",New,038714244,1981-08-19,8bc9d7c3-d7db-4cbf-8efb-bcd4629df395,FIN64,Test64,Medium,Marketing,"Street 64",Value_Contact_Owner_64,Value_Secondary_Business_Acc_Mgr_64,KL,"Owner 64",e13b5772-648c-44de-9a62-e53c433e68a0,a77698c5-9cf7-4e67-bde8-9235a0cb3175,"Company Street 64",CPC,"Company 64",034978797,41fc8eab-bbee-4c0a-ad34-b7ff0a33afc3,NRIC64,https://company64.com,Google,ad8c2714-ab22-48e9-a421-75521f2219b4,50000,Public,"Block 64",09866410-5c5e-4004-8606-307931e7cc32,19f3636c-86cc-466a-8f36-a7e96dcc0ec4,Value_Primary_Business_Acc_Mgr_64,Engineer,0,Malaysia,user64@example.com,76948,Value_Industry_Sector_64,User64,C64,Value_Sales_Region_64,https://linkedin.com/company/64,https://facebook.com/company64,07db7605-592f-4afd-bb8e-59e0ddcc5dce,0122067146,9c943f5b-6602-4f49-82aa-061fe8b0b5f6,"Ref Address 64",0190784953,24f521f7-9150-4845-abda-ffc68c3c5aef,company64.com,Technology,Value_Referred_By_64,Prospect,KL,0171985374,PP64,1-10,"Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. Company notes 64. ",Corporate,0130328561,"Company Block 64",392632,29add490-0574-42e5-85ad-5f502688140c,Active,Value_CILOS_Life_Cycle_Stage_64,Mdm,"Test University 64",2025-Q1,UEN64,SSIC64,"Manager 64",2026-03-04,Reseller,https://linkedin.com/in/user64,Value_Career_Level_64,26c2621a-127f-479f-81c2-723b53999c7c,"Referrer 64",Value_Referrer_Email_Address_64,IT,Junior,contact64@company.com,9ad06582-5089-4a2b-a106-25f74455bb27,9ed17ee7-7104-481b-a8fd-c45634b0723a,work64@example.com,"Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. ",PASS64,6ebe5ba2-14ca-413e-ad20-e325998d9c16,handle64,3293fa7c-2403-4732-82cf-7d76a000882c,3e97bdfb-672b-4959-bff6-4dcfdba48526
Training-Institute,1,35095cbf-5445-40e9-ba45-955e1e223fa0,parent65@example.com,Business,https://company65.com,50000,4babb819-7d77-4456-b8b8-dc4911a443b4,resume65.pdf,"Solution C","Kuala Lumpur","Kuala Lumpur",manager65@company.com,13,Degree,"Account Manager 65","Campaign 1",Working,038653834,1985-06-05,edd88796-b092-4642-b5d2-a493f9e8353b,FIN65,Test65,Large,Sales,"Street 65",Value_Contact_Owner_65,Value_Secondary_Business_Acc_Mgr_65,KL,"Owner 65",11d3ea5c-a9ff-4179-815e-ee33ba710e87,38fd2f08-7313-496c-b5b8-c7132b9d2e8b,"Company Street 65",Email,"Company 65",036784742,c1094a71-c185-4ada-a118-eba1a21b2d43,NRIC65,https://company65.com,LinkedIn,522a8b03-302a-4096-b64e-322c37e7a942,50000,NGO,"Block 65",659a802b-fe2e-4e54-85da-1018428116bd,231addc9-2d49-405b-a17b-74751c607ccf,Value_Primary_Business_Acc_Mgr_65,Analyst,1,Malaysia,user65@example.com,134200,Value_Industry_Sector_65,User65,C65,Value_Sales_Region_65,https://linkedin.com/company/65,https://facebook.com/company65,9b06eb85-041d-471b-b73b-7639627e5f4e,0143247280,8e993b4f-613f-4a24-a464-3f269701c2c7,"Ref Address 65",0115562734,e4bbb934-f8f7-43b6-a1e8-9b1a89fe9468,company65.com,Finance,Value_Referred_By_65,Lead,KL,0137222721,PP65,11-50,"Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. Company notes 65. ",SME,0178806365,"Company Block 65",112949,180fe2df-e13b-427a-aaf4-4f7d91e785b3,Inactive,Value_CILOS_Life_Cycle_Stage_65,Mr,"Test University 65",2025-Q2,UEN65,SSIC65,"Manager 65",2026-03-04,Direct,https://linkedin.com/in/user65,Value_Career_Level_65,136de757-0b9c-4fec-a315-69d47effc187,"Referrer 65",Value_Referrer_Email_Address_65,Finance,Mid,contact65@company.com,4e373416-9432-4de2-b720-693f882c0dc0,3806cb32-0064-45d0-a88e-936bdc48c930,work65@example.com,"Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. ",PASS65,501dd5d5-990a-4353-872d-999d83a00b83,handle65,2e0b1dd6-e2b2-4fee-92d2-bbc5f5e1322a,e6eb011a-3fee-42bf-b258-83b577bbcad9
HigherED,0,f3df0272-9ea6-4393-b29e-e72db5450df6,parent66@example.com,IT,https://company66.com,50000,4ba352d3-774a-492c-8347-743eb644baeb,resume66.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager66@company.com,10,Master,"Account Manager 66","Campaign 2",Nurture,037765185,1999-02-18,08470ea8-f667-41d0-bb49-85e9f221cd0b,FIN66,Test66,Small,Purchased,"Street 66",Value_Contact_Owner_66,Value_Secondary_Business_Acc_Mgr_66,KL,"Owner 66",2e803732-aa59-469b-860d-f7606242c6d2,43f05135-41c9-4011-a07c-bcc09f6412f1,"Company Street 66",Organic,"Company 66",039055128,241fe9ae-299b-4dd2-9559-1eae08884ae3,NRIC66,https://company66.com,Facebook,aae9d9df-e065-480f-ba49-c9d1f9f835d5,50000,Private,"Block 66",cbf1aa7d-9892-435d-ab2e-a378a48d4937,a2167284-52df-4f41-9c8f-3d5dc677918b,Value_Primary_Business_Acc_Mgr_66,Manager,0,Malaysia,user66@example.com,145772,Value_Industry_Sector_66,User66,C66,Value_Sales_Region_66,https://linkedin.com/company/66,https://facebook.com/company66,613787b5-c8ea-4fa5-b718-1e82334b3d15,0189336588,a568fd9e-9f14-4bd8-9f79-00a674996756,"Ref Address 66",0156782601,98357f6a-fb98-48af-9aa0-99e5f1d0b6ea,company66.com,Education,Value_Referred_By_66,Customer,KL,0119776892,PP66,51-200,"Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. Company notes 66. ",Government,0144086108,"Company Block 66",460717,8f9cedf6-a46b-4926-a796-e26986bd19ee,Active,Value_CILOS_Life_Cycle_Stage_66,Ms,"Test University 66",2025-Q3,UEN66,SSIC66,"Manager 66",2026-03-04,Partner,https://linkedin.com/in/user66,Value_Career_Level_66,8af3d349-1200-4086-ba70-15c7ef04f345,"Referrer 66",Value_Referrer_Email_Address_66,Sales,Senior,contact66@company.com,8f4dc8da-4a93-4264-b1f8-07ea3c4b288e,b208efa0-6264-48fa-bf92-fd859a1bc077,work66@example.com,"Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. ",PASS66,740a46fd-5370-4fd0-ae09-bc08da3c6e65,handle66,cebb4b43-e114-450d-b60a-fdefc4cba5ed,91b58ecd-8227-414f-aae4-6877aeed7960
Training-Institute,1,77872c96-0526-4f9b-af85-e35641f536c5,parent67@example.com,Engineering,https://company67.com,50000,60952539-c10d-4e7b-a716-b294cf2c1679,resume67.pdf,"Solution B","Kuala Lumpur","Kuala Lumpur",manager67@company.com,6,PhD,"Account Manager 67","Campaign 3",Converted,035073595,1995-08-05,74298eaf-4196-4250-a4d9-71283c722762,FIN67,Test67,Medium,Linkedin,"Street 67",Value_Contact_Owner_67,Value_Secondary_Business_Acc_Mgr_67,KL,"Owner 67",8b509d4f-0cb5-433b-b4ae-19751114ed67,834a50ff-6e55-48a5-a34d-e7d65679083f,"Company Street 67",Referral,"Company 67",034299474,155b3e23-b8a7-47ef-93dd-dca13cffecff,NRIC67,https://company67.com,Direct,8abaaea3-8c69-48b3-8936-3d1a4a9409e0,50000,Public,"Block 67",d15e1a67-48d6-4dd4-8df4-a1f6fe4bf2f1,f4738976-2e43-49b7-8d55-e4363bac2603,Value_Primary_Business_Acc_Mgr_67,Developer,1,Malaysia,user67@example.com,42808,Value_Industry_Sector_67,User67,C67,Value_Sales_Region_67,https://linkedin.com/company/67,https://facebook.com/company67,f50d9b69-1f36-4152-ad66-8c745d1a4e1a,0166694022,2fa3c700-36df-443a-9324-05c27f3e8d95,"Ref Address 67",0175496113,800031fb-d835-4b13-b818-5b111c83f468,company67.com,Retail,Value_Referred_By_67,Alumni,KL,0174931839,PP67,201-500,"Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. Company notes 67. ",Education,0198756904,"Company Block 67",106047,6f2ed261-d0e0-4be8-b935-1dff4101c03a,Inactive,Value_CILOS_Life_Cycle_Stage_67,Mrs,"Test University 67",2025-Q4,UEN67,SSIC67,"Manager 67",2026-03-04,Reseller,https://linkedin.com/in/user67,Value_Career_Level_67,874fc845-be7e-475a-9236-1c73a376adf8,"Referrer 67",Value_Referrer_Email_Address_67,Marketing,Lead,contact67@company.com,79981ddd-d2d9-40f2-8cd3-58e5697cadba,824fffb4-af61-480a-8c9f-aa7a4267468f,work67@example.com,"Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. ",PASS67,9a167db2-aceb-423e-ac9e-3df9281e191d,handle67,c9ab5710-c393-4b1f-8a65-0377d0af97c9,73485ad7-b30a-443e-8fc5-6572fbf3b0f6
HigherED,0,b7212a09-58ca-4bfe-8d91-342e3c62209f,parent68@example.com,"Computer Science",https://company68.com,50000,d5d0e892-c310-48f3-8bd0-e8c4b6c57cf9,resume68.pdf,"Solution C","Kuala Lumpur","Kuala Lumpur",manager68@company.com,7,Diploma,"Account Manager 68","Campaign 4",New,033822832,1982-01-26,5e6c7f66-cb9d-4849-99c6-f48c21de5419,FIN68,Test68,Large,Marketing,"Street 68",Value_Contact_Owner_68,Value_Secondary_Business_Acc_Mgr_68,KL,"Owner 68",e19bd94f-1c28-43ae-8ec0-ac06baaf98f0,e40c0db2-12c4-4003-8c64-f37f93fd2932,"Company Street 68",CPC,"Company 68",032679857,239eb7da-7ad9-4636-bf24-c322e87b2323,NRIC68,https://company68.com,Google,3647be43-28b0-46e0-85de-65730d12ad6e,50000,NGO,"Block 68",dd689d2b-2e75-4304-afab-0e6e0a2228fa,29934a2d-2754-47e7-852d-55d2d91bc256,Value_Primary_Business_Acc_Mgr_68,Engineer,0,Malaysia,user68@example.com,46427,Value_Industry_Sector_68,User68,C68,Value_Sales_Region_68,https://linkedin.com/company/68,https://facebook.com/company68,bcb0550e-9dc5-468b-a0ee-b124c12cc554,0196572635,af3119bb-18ee-4724-ba2e-33466751c667,"Ref Address 68",0174089437,7bdb5d47-4bc1-49bc-b5cc-64aa22dfec04,company68.com,Technology,Value_Referred_By_68,Prospect,KL,0151216116,PP68,1-10,"Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. Company notes 68. ",Corporate,0174625403,"Company Block 68",315877,a32586a6-3034-45ca-8ad0-8092f0683a22,Active,Value_CILOS_Life_Cycle_Stage_68,Dr,"Test University 68",2025-Q1,UEN68,SSIC68,"Manager 68",2026-03-04,Direct,https://linkedin.com/in/user68,Value_Career_Level_68,648dd953-13e9-4cad-ba8f-4dd1578d0df2,"Referrer 68",Value_Referrer_Email_Address_68,IT,Junior,contact68@company.com,899bacdb-3e14-416c-bb94-e7e640faef48,8d9c0017-655b-44b2-9aa8-06c64d410a47,work68@example.com,"Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. ",PASS68,c69e8b25-9210-40d2-897b-de6515430428,handle68,2271940c-f8a9-4ded-bab1-8c4d2afacd4a,29d30414-6f83-496a-8558-34557088d81c
Training-Institute,1,f366f6d3-73dc-4e49-860e-0d9c02d25f19,parent69@example.com,Business,https://company69.com,50000,761f1cdd-7884-4d04-a68e-2181f2952f8e,resume69.pdf,"Solution A","Kuala Lumpur","Kuala Lumpur",manager69@company.com,0,Degree,"Account Manager 69","Campaign 5",Working,037472967,1987-02-09,db4da837-3443-493e-abd1-72267b621ed4,FIN69,Test69,Small,Sales,"Street 69",Value_Contact_Owner_69,Value_Secondary_Business_Acc_Mgr_69,KL,"Owner 69",2c581f83-184a-47bb-a7a6-641cf3d01321,76d2eed6-3c05-4a68-9505-cc7ee2b888d1,"Company Street 69",Email,"Company 69",031861604,6b84611a-7b17-4206-bf8f-aadfaf0c6ed5,NRIC69,https://company69.com,LinkedIn,6388b985-4111-47a2-b0b4-32d8e86d81d6,50000,Private,"Block 69",4a9fe167-ba5f-451b-b3a5-05509d619d3f,a228cd3d-5bee-4836-a9ff-e707a2e96fbf,Value_Primary_Business_Acc_Mgr_69,Analyst,1,Malaysia,user69@example.com,134979,Value_Industry_Sector_69,User69,C69,Value_Sales_Region_69,https://linkedin.com/company/69,https://facebook.com/company69,3aefc436-65ae-42c4-b136-0e01a7f83f60,0147521565,6f5281e4-c52e-4ba0-b28e-2bb731e75482,"Ref Address 69",0175644234,4d579f26-ac0f-4e30-831a-cce5cd17a3a7,company69.com,Finance,Value_Referred_By_69,Lead,KL,0195302789,PP69,11-50,"Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. Company notes 69. ",SME,0164657236,"Company Block 69",119207,21f24064-3904-40c5-9c59-a025d3b62c7b,Inactive,Value_CILOS_Life_Cycle_Stage_69,Mdm,"Test University 69",2025-Q2,UEN69,SSIC69,"Manager 69",2026-03-04,Partner,https://linkedin.com/in/user69,Value_Career_Level_69,c25cce5b-4573-43da-a2cf-588bfb2f7e84,"Referrer 69",Value_Referrer_Email_Address_69,Finance,Mid,contact69@company.com,8b75b328-1c49-4e4d-96b2-a5d657b5469d,0ef892c8-a2d0-40c3-9444-1610a2db949a,work69@example.com,"Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. ",PASS69,1ffc4d9b-4a39-4b44-b956-01f8476ed7f8,handle69,3e8ffa11-8fb4-4524-ab96-86a05bdd710e,157ff460-7df9-46dc-a3f7-5e9046d4b7e6
